repo,repo_owner,repo_name,repo_url,version,repo_complete_address,path_of_repo_info
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,d9993f8ff119d4a3eb1259b460c53401f619d655,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,30ea3746a0f3635c22b7a45f18c3617909f7595a,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,b5204113485bf5961c5b09a289c99995974895ff,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,5048d93858a3a7d976ace35f83868215ce5dfe2c,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,121b7e00017b95d1498c4f511ceb4dd21811257a,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,4b5962d0fc3082e456a7dd249fc25e5aa7b1d350,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,4a4ba6bfdadc792c59a67935b6c4fe6ee8bfd325,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
apache/commons-compress,apache,commons-compress,https://github.com/apache/commons-compress,b95d5cde4c68640f886e3c6802384fae47408a37,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-compress,/home/amirreza/Downloads/Duets/dataset/apache/commons-compress/project-info.json
FasterXML/jackson-dataformat-csv,FasterXML,jackson-dataformat-csv,https://github.com/FasterXML/jackson-dataformat-csv,1f8bff96c337065ea077d2a2f3b7dcd477fb03de,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/FasterXML/jackson-dataformat-csv,/home/amirreza/Downloads/Duets/dataset/FasterXML/jackson-dataformat-csv/project-info.json
FasterXML/jackson-dataformat-csv,FasterXML,jackson-dataformat-csv,https://github.com/FasterXML/jackson-dataformat-csv,445abb421bef8812c4d7a72749cf7045b48a14f0,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/FasterXML/jackson-dataformat-csv,/home/amirreza/Downloads/Duets/dataset/FasterXML/jackson-dataformat-csv/project-info.json
FasterXML/jackson-dataformat-csv,FasterXML,jackson-dataformat-csv,https://github.com/FasterXML/jackson-dataformat-csv,6a627bc07b5481d34fd7a47a74312e35935b8510,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/FasterXML/jackson-dataformat-csv,/home/amirreza/Downloads/Duets/dataset/FasterXML/jackson-dataformat-csv/project-info.json
FasterXML/jackson-dataformat-csv,FasterXML,jackson-dataformat-csv,https://github.com/FasterXML/jackson-dataformat-csv,1bc1170ef34608f06bf6942e8faf324209947ad0,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/FasterXML/jackson-dataformat-csv,/home/amirreza/Downloads/Duets/dataset/FasterXML/jackson-dataformat-csv/project-info.json
svn2github/kryo,svn2github,kryo,https://github.com/svn2github/kryo,8e8850f8d009f9f5d6225eccaed4a88e97202adf,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/svn2github/kryo,/home/amirreza/Downloads/Duets/dataset/svn2github/kryo/project-info.json
svn2github/kryo,svn2github,kryo,https://github.com/svn2github/kryo,3cd718b917f6b88d592943389c59bfbc885e4c85,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/svn2github/kryo,/home/amirreza/Downloads/Duets/dataset/svn2github/kryo/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,93cf2680723fb45391f8c75dc9717144ef46e5f5,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,22fcbef30a5f6708e5c314ef18b3fad13bd1c78e,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,db7f38da3eda7329cbe4a5f7ecf42af0563157f2,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,5552b19e1b34cf7d127518ad4f4570765a3b923e,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,2c485af64eaab60892aa497e48b00327f4a92e6b,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,d83e3f0f8f923a6e0d9c381ae7205cf57c34c895,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,31c247824e9699a7d58a124148dbe60f61b47ab6,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,e085258b3ee6dcf813b8c243be87b48685c4e6f7,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,1979968f65590358aaeb5542f4d96cbcc7a0ed45,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,320dd703535bcbd08ffe2406878f4bbafdf746a7,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,771887c6ad792dc9f13942837738d66baf7faee5,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,1e19afd0609c6614bbe29d67e1d3168e0e8201fc,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,843c258ff1f07cc3eb3c282c5d02495ae4598941,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
